datetime,energy,p54.162.13,p55.162.13,cape.13,p59.162.13,lai_lv.13,lai_hv.13,u10n.13,v10n.13,sp.13,stl1.13,u10.13,v10.13,t2m.13,stl2.13,stl3.13,iews.13,inss.13,stl4.13,fsr.13,flsr.13,u100.13,v100.13
20/4/05 00:00,618.88,2459482.8409351003,17.805672172231603,2.804035656,4009403.572,2.928079104,2.599445886,2.256226486,1.338130984,97752.88631157199,282.3731935,2.368522976,1.4237687325682398,281.0047091,283.5076309,283.0089003,0.17533544,0.076320675,282.0822003,0.425744402,-5.726869828,4.4917605,2.2403767963990497
20/4/05 06:00,1232.72,2463833.938,20.97916402,5.342824696,3401891.992,2.9308774640565898,2.600283841,2.7948167821073198,2.667675111,97719.39949195439,282.2074009,2.8091589426613397,2.697393682,281.4745318,283.0564217,283.0055812,0.256075039,0.171439121,282.0858708,0.425744402,-5.724760767,4.909740948519531,3.781532006
20/4/05 12:00,1792.86,2473534.671,23.579476084780502,7.351120504,3535601.818,2.933649671,2.601054759,6.590824848,3.846324323,97679.951,283.455662,6.5909778152339396,3.847517714,284.1395806,283.0123448,282.99285800017503,0.947857208,0.5664941022457679,282.0907003,0.425698088,-5.742166318,9.714685154,6.1329287384819295
20/4/05 18:00,1570.58,2478522.844,24.537485792870697,8.336322221,3027790.872,2.936421878,2.601848023,5.053051593,3.437795466,97602.44931132029,283.9403646,5.093992519,3.465882486,284.648458,283.31895043775603,282.9873262,0.8052200051914621,0.40807691865468504,282.0961094,0.425704704,-5.75387045,8.446096183,4.857696392
21/4/05 00:00,2003.56,2482074.207,26.578845941721898,2.6524661611922498,2992707.704,2.939167932,2.602618941,4.646428858,3.3995502114599705,97590.90651,283.6468052,4.669172368,3.4161342296443498,284.26782,283.403238,282.9909219,0.661591119,0.36774015620912703,282.10132535136603,0.425704704,-5.753036096,7.578224388309879,5.072230786
21/4/05 06:00,1339.65,2479882.845,26.618141955207896,2.879820404,2904999.786,2.9419662916005294,2.603456896,3.73300633,2.55572082,97546.13056923609,283.8840863,3.758843472,2.571805425,284.6840153,283.48675228478197,282.9970069,0.42441338271690704,0.201010329,282.10480263620497,0.425698088,-5.739663256,6.427862678,3.6059131544458105
21/4/05 12:00,2057.63,2482860.387,24.49276964,1.477802576,2702018.604,2.944738498,2.604306023,5.707344541,2.863768962,97616.78268,285.7372116,5.654902243,2.839332764,287.68423534607103,283.8501941,283.0097301,0.512177409,0.272962392,282.1098254,0.423670194,-5.769027881,8.180869541,4.185156016
21/4/05 18:00,1113.53,2480068.094,21.152608493282003,25.95627601,2320578.658,2.9475891640579506,2.605076942,3.4406076177652003,3.0862868072264997,97543.21316,286.2508137,3.481147182,3.1117305610671497,286.70028907582997,284.6315939,283.0465167,0.363590103,0.26539924878813503,282.1150413,0.414043492,-5.924936192,5.7514562699511504,4.222075888
22/4/05 00:00,1113.18,2471393.009,18.69322006,27.6993252,1895105.757,2.950335218,2.605914897,1.9704816,3.3268842275700803,97440.72319384891,284.68364269510397,2.024253139,3.4130032204818397,284.7965163,284.65208584915297,283.0946436,0.182359868,0.306689921,282.1202572,0.41566779089060796,-5.899604278,3.396850514,5.6165494434222305
22/4/05 06:00,800.9,2457345.698,19.9161391,28.267710803562302,2029710.562,2.9531597307250697,2.606696988,2.051806147,3.965927665,97183.73722,284.327721,2.0783211582028898,4.040248723,284.34592948726004,284.4409803,283.1372387,0.234175352,0.39431336119859894,282.12528,0.422085593,-5.819135472,3.60924108,6.515099308545429
22/4/05 12:00,455.97,2451526.162,16.12339628,306.094595,2948137.762,2.955905785,2.607534942,6.319496586341961,1.9806512628730801,97222.67833429339,287.3885464,6.15916928,1.928556988,287.574066,284.7220677,283.17485512034403,0.766131131,0.34382427171860197,282.1341664,0.42450715520677396,-5.768309409,8.178253893395059,3.3170400995283598
22/4/05 18:00,1581.78,2446474.732,14.096264,22.924886107446603,3456664.692,2.958677992,2.6083840698528102,4.554014599,2.914530845,97156.08522709929,286.8526358,4.5062326907696795,2.893603589,285.4324673,285.56842312438704,283.2381945,0.502012649,0.409167101,282.1391891,0.412035447,-5.943454215,6.42629329,4.658129515103691
23/4/05 00:00,1889.41,2444238.187,19.43781177,6.593273029,3647832.154,2.9614763513830202,2.609154988,1.756080521,5.886882502121731,96965.05814,283.6640436,1.75648771,5.977995504,282.50977382892995,285.0317665,283.3023637,0.35466494752408506,0.779420424,282.145371,0.423418775,-5.797674034,3.6950343131160404,9.423287628
23/4/05 06:00,1831.34,2437528.551,17.45133053,14.058070654318499,3652486.044,2.9642485582690097,2.609992943,4.1429559793851105,5.715126540200161,96722.2787,283.2873344,4.15571009,5.747344496,282.4928695,284.338134,283.3369377,0.567959629,0.707672771,282.1513596,0.425605459,-5.750301269,6.711398852192921,8.52523668
23/4/05 12:00,2102.14,2438499.98,15.887620203629599,88.55447741008699,2781492.7178237005,2.967073071,2.610763861,7.286519383,4.479109446,96788.99865144279,286.8460446,7.187932885,4.417361381833111,286.6641489,284.4943366,283.3579586,1.022398782,0.59872263,282.1604392,0.424589859,-5.772944709,9.824542343702891,5.993730842
